id,status,categories,manufacturer_id,supplier_id,code,sku,gtin,taric,name,short_description,description,keywords,attributes,head_title,meta_description,images,purchase_price,purchase_price_currency_code,price,tax_class_id,quantity,quantity_unit_id,weight,weight_class,delivery_status_id,sold_out_status_id,language_code,currency_code,date_valid_from,date_valid_to
572,1,"13,14,15,16,17,20,22,38,79,81,96,137,181,183,196,237,239,255",3,0,7605-1020,,,,Protector interior en short bionic free ride ALPINESTARS,Protector interior en short bionic free ride ALPINESTARS,"Creado para ser usado debajo de un par de pantalones de motocross para proporcionar protección para el ciclismo de montaña, esquí o descenso MTB, Alpinestars Bionic Freeride Short ofrece rendimiento, seguridad y confort.
<h4>
CARACTERÍSTICAS PRINCIPALES</h4><p>
Pantalones técnicos diseñados para ofrecer la máxima protección y extrema flexibilidad y confort.&nbsp;</p><p>
Lycra® y construcción de base de malla.&nbsp;</p><p>
Ventilación, acolchado de bio-espuma en la cadera, muslo y área del hueso del coxis para proporcionar comodidad y protección de alto impacto.&nbsp;</p><p>
Las inserciones duras de PU refuerzan las áreas del muslo y del coxis para lograr una mayor resistencia al impacto ya la abrasión.</p>",,"Modelo: BIONIC FREE RIDE
Color: NEGRO, ROJO
Tallas:  XXL",,,products/572-protector-interior-en-short-bionic-free-ride-alpinestars-1.jpg;products/572-protector-interior-en-short-bionic-free-ride-alpinestars-2.jpg;products/572-protector-interior-en-short-bionic-free-ride-alpinestars-3.jpg,0.0000,,2059,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
573,1,"13,14,15,16,17,18,20,22,38,79,81,96,137,183,196,237,239,255,293,295,305",3,0,"7605-1021, 7605-1022, 7605-1023, 7605-1024",,,,Protector interior en short comp pro ALPINESTARS,Protector interior en short comp pro ALPINESTARS,"Diseñado para ofrecer protección contra impactos sin ser intrusivo, Alpinestars Comp Pro ofrece un rendimiento en seguridad y confort para los deportes de acción, incluyendo el Deporte Off-Road, Esquí y MTB Downhill.
<h4>
CARACTERÍSTICAS PRINCIPALES&nbsp;</h4><p>
Construcción de malla elástica.&nbsp;</p><p>
Esponja de espuma colocada estratégicamente.&nbsp;</p><p>
Logotipos impresos.</p>",,"Modelo:  COMP PRO SHORT
Color: NEGRO, ROJO
Tallas:  M, L, XL",,,products/573-protector-interior-en-short-comp-pro-alpinestars-1.jpg;products/573-protector-interior-en-short-comp-pro-alpinestars-2.jpg;products/573-protector-interior-en-short-comp-pro-alpinestars-3.jpg;products/573-protector-interior-en-short-comp-pro-alpinestars-4.jpg,0.0000,,1404,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
561,1,"13,14,15,16,17,18,22,81,137,183,239,295",3,0,"7605-1003, 7605-1004",,,,Protector para soporte de cuello bns pro ALPINESTARS,Protector para soporte de cuello bns pro ALPINESTARS,"Diseñado para ayudar a prevenir las lesiones cervicales y minimizar el riesgo de daños colaterales, el Bionic Neck Support (BNS) Tech Carbon está confeccionado en un avanzado polímero de carbono para una optimizada resistencia del chasis y rendimiento ligero. El BNS Tech Carbon entra en actividad cuando el casco del piloto entra en contacto con  su chasis en el momento de colisión, proporcionando una superficie limpia y sólida que canaliza de forma instantánea las dañinas energías compresivas del impacto a través del BNS fuera del cuello.  Incorporando  multitud  de  premiadas  innovaciones  en  diseño,  tales  como  el  sistema  de  bloqueo  de  liberación  rápida,  y  el estabilizador trasero ofreciendo una protección crucial a la columna, el BNS Tech proporciona un ajuste altamente personalizable, seguro y confortable para todas las modalidades de pilotaje off-road. 
<p>
Avanzado compuesto de polímero de carbono de alto rendimiento &nbsp;</p><p>Integridad  estructural  y  resistencia  del  chasis  contra  pesadas  energías  de  impacto  durante  la colisión. &nbsp;</p><p>Rendimiento ligero y confort mientras pilotamos. ?  Capacidad de adaptarse a las bajas temperaturas, bajo 0°C. 
</p><p>
Un ajuste altamente personalizable, seguro y adaptable &nbsp;</p><p>Sistema de adaptador de talla SAS (Size Adapter System) para un ajuste versátil  en la gama de tallas XS-M y L-XL. 
</p><p>
Juegos de acolchado en espuma de lycra-laminada: almohadillas en espuma EVA adaptables e intercambiables que permiten compatibilizarlo con sistemas de protección de cuerpo. &nbsp;&nbsp;</p><p>
Sistema de correas: Permite unas pequeñas y ligeras correas que se llevan sobre o bajo el jersey. &nbsp;&nbsp;</p><p>
Diseño de ingeniería bio-orgánica para una soberbia ergonomía &nbsp;</p><p>El estabilizador trasero promueve la descarga progresiva de la fuerza PRF (Progressive Force Relief) y disipa las cargas de energía extremas transmitiéndolas a través de la espalda y los hombros, lejos de la columna vertebral (vertebras torácicas), y está conectado al chasis a través de un pivote para un práctico desmontaje.
</p><p>
La confección del chasis promueve el contacto mejorado con el casco durante el impacto y la canalización de las cargas de forma instantánea, incluyendo el borde del soporte trasero que se ajusta más cerca del cuerpo, la anchura extra para adaptarse a diferentes tallas de cascos y el pecho elevado para evitar las lesiones por híper-flexión. &nbsp;</p><p>
La confección del chasis promueve el contacto mejorado con el casco durante el impacto y la canalización de las cargas de forma instantánea, incluyendo el borde del soporte trasero que se ajusta más cerca del cuerpo, la anchura extra para adaptarse a diferentes tallas de cascos y el pecho elevado para evitar las lesiones por híper-flexión. &nbsp;</p><p>
Acolchados en compuesto de espuma EVA comprimida que distribuye las fuerzas del impacto sobre la zona más ancha mientras mantiene la ligereza.</p>",,"Modelo: PRO BIONIC 
Color: BLANCO, NEGRO, ROJO
Tallas: XS/M, L/XL",,,products/561-protector-para-soporte-de-cuello-bns-pro-alpinestars-1.jpg;products/561-protector-para-soporte-de-cuello-bns-pro-alpinestars-2.jpg;products/561-protector-para-soporte-de-cuello-bns-pro-alpinestars-3.jpg;products/561-protector-para-soporte-de-cuello-bns-pro-alpinestars-4.jpg,0.0000,,6551,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
562,1,"13,14,15,16,17,18,22,81,137,183,239,295",3,0,"7605-1001, 7605-1002",,,,Protector soporte de cuello de carbono ALPINESTARS,,"Diseñado para ayudar a prevenir lesiones en el cuello y minimizar el riesgo de daños colaterales, el Tech Carbon Bionic Neck Support (BNS) está construido a partir de un polímero de carbono avanzado para una fuerza de marco optimizada y un rendimiento ligero. El BNS Tech Carbon funciona cuando el casco del jinete hace contacto con el marco en el momento de un choque, proporcionando así una superficie limpia y sólida que al instante canaliza la energía de impacto compresiva y dañina desde el cuello hasta el BNS. Con una serie de innovaciones de diseño galardonadas, como un sistema de bloqueo de liberación rápida y un estabilizador trasero que ofrece protección crítica a la columna vertebral, el BNS Tech ofrece un ajuste altamente personalizable, seguro y cómodo para todas las formas de conducción fuera de carretera.
<h4>
CONSTRUCCIÓN&nbsp;</h4><p>
El BNS Tech está construido con un compuesto de polímero de carbono avanzado de alto rendimiento para ofrecer una integridad estructural y una resistencia de marco optimizadas. BNS Tech proporciona una gran capacidad de desviación de energía de impacto en caso de un accidente.&nbsp;</p><p>
Importante ahorro de peso: BNS Tech es un 40% más ligero que las versiones actuales de la correa. El  XS / S / M  pesa  735 gramos.&nbsp;</p><p>
Resistencia a la temperatura extrema: BNS Tech funciona a temperaturas tan bajas como -4 ° F (-20 ° C).&nbsp;</p><p>
Construcción de Bastidor: Evolución de la conformación del BNS para mejorar el contacto con el casco durante el impacto - incluyendo el borde trasero de apoyo que se ajusta más cerca del cuerpo, ancho adicional para tener en cuenta diferentes tamaños de casco y pecho elevado para evitar lesiones por hiper flexión. &nbsp;</p><p>
Bloqueo de liberación rápida: innovador sistema de cierre autoblocante BNS para una rápida y eficiente colocación / extracción, que ofrece una fijación muy segura y conveniente que también se puede abrir rápidamente en caso de emergencia.&nbsp;</p><p>
Llave de pivote: La nueva llave de pivote ergonómica situada en la parte trasera de BNS permite un desmontaje conveniente. &nbsp;</p><p>
Sistema de acolchado: Todas las partes en contacto con el cuerpo utilizan un compuesto de espuma EVA comprimido para distribuir la fuerza de impacto sobre el área más ancha, sin embargo, siguen siendo ligeros. Un miembro de bastidor principal pasa sobre los hombros y elimina los puntos débiles en una parte crítica del bastidor para asegurar la transferencia de carga más eficiente. Esto minimiza el riesgo de lesiones y también ofrece excelentes niveles de confort.&nbsp;</p><h4>
CARACTERISTICAS DE SEGURIDAD&nbsp;</h4><p>
El soporte para el cuello biónico (BNS) es un avanzado dispositivo de protección para el uso principalmente en MX y en conducción fuera de carretera. Funciona desviando las energías de impacto que comprimen el cuello en caso de un accidente. Cuando el casco está en contacto con el BNS en el momento del impacto, la carga global que pasa a través del cuello puede reducirse, lo que puede evitar una fractura o lesiones musculares. El BNS está diseñado para ayudar a prevenir lesiones catastróficas en el cuello y minimizar el riesgo de daños colaterales, ya que la carga de impacto se canaliza fuera del cuello.&nbsp;</p><p>
Sistema de correa: BNS suministrado con el sistema de correa X que permite que una correa pequeña y ligera se use encima o debajo de la camisa para asegurar el dispositivo al conductor.&nbsp;</p><p>
El BNS Tech incorpora un diseño de ingeniería bio-orgánica para un rendimiento anatómico excelente.&nbsp;</p><p>
Estabilizador trasero: desarrollado para promover el PFR (alivio progresivo de la fuerza) y disipar cargas extremas de energía transmitiéndolas a través de la espalda y los hombros.&nbsp;</p><p>
Las almohadillas estabilizadoras están diseñadas para transferir cargas de estrés de impacto lejos de la columna vertebral (vértebras torácicas).&nbsp;</p><h4>
FIT Y PERSONALIZACIÓN&nbsp;</h4><p>
El ajuste correcto es fundamental para asegurar la protección más efectiva posible y los usuarios deben elegir el equipo que mejor se adapte a su cuerpo. &nbsp;</p><p>
El BNS Tech está diseñado para proporcionar un ajuste altamente personalizable, seguro y personalizado.&nbsp;</p><p>
SAS (sistema adaptador de tamaño) proporciona un ajuste BNS ajustable y versátil en los rangos de tamaño XS-M y L-XL.&nbsp;</p><p>
Juegos de almohadillas de espuma de laminado de Lycra: almohadillas de espuma de EVA adaptables e intercambiables (6mm y 10mm) para la parte trasera, delantera y trasera permiten un ajuste fino del BNS a las necesidades específicas del ciclista. También ayuda a la compatibilidad con otros sistemas de protección del cuerpo.</p>",,"Modelo:  BNS TECH
Color: NEGRO, ROJO, BLANCO.
Tallas: XS/M, L/XL",,,products/562-protector-soporte-de-cuello-de-carbono-alpinestars-1.jpg;products/562-protector-soporte-de-cuello-de-carbono-alpinestars-2.jpg;products/562-protector-soporte-de-cuello-de-carbono-alpinestars-3.jpg;products/562-protector-soporte-de-cuello-de-carbono-alpinestars-4.jpg;products/562-protector-soporte-de-cuello-de-carbono-alpinestars-5.jpg,0.0000,,7486,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
537,1,"13,15,16,20,37,135,181,195,340",3,0,7615-1091,,,,Sudadera certified fleece negro ALPINESTARS,Sudadera certified fleece negro ALPINESTARS,"<h4>SUDADERA CERTIFIED FLEECE NEGRO
</h4><p>
Ziper frontal.&nbsp;</p><p>
Sudadera de paño grueso y suave.&nbsp;</p><p>
Doble tinte.&nbsp;</p><p>
* 400gsm 54% Algodón 47%.&nbsp;</p><p>
Tocador con doble acolchado lateral y hombros.</p>",,"Modelo: DOWNFORCE FLEECE
Color: NEGRO 
Tallas: L",,,products/537-sudadera-certified-fleece-negro-alpinestars-1.jpg;products/537-sudadera-certified-fleece-negro-alpinestars-2.jpg,0.0000,,2328,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
535,1,"13,15,16,20,37,135,181,195,340",3,0,"7615-1099, 7615-1100",,,,Sudadera con gorra y ziper disruption fleece negro ALPINESTARS,Sudadera con gorra y ziper disruption fleece negro ALPINESTARS,"<h4>SUDADERA CON GORRA Y ZIPER DISRUPTION FLEECE NEGRO 
</h4><p>
Regular fit&nbsp;</p><p>
De la mano suave de plastisol.&nbsp;</p><p>
30 singles, algodón peinado.&nbsp;</p><p>
80% algodón / 20%polyester, 240gsm.</p>",,"Modelo: DISRUPTION FLEECE 
Color: NEGRO 
Tallas: M, L",,,products/535-sudadera-con-gorra-y-ziper-disruption-fleece-negro-alpinestars-1.jpg;products/535-sudadera-con-gorra-y-ziper-disruption-fleece-negro-alpinestars-2.jpg,0.0000,,1872,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
538,0,"13,15,16,20,37,135,181,195,340",3,0,"7615-1107, 7615-1108, 7615-1109",,,,Sudadera con gorra y ziper formula negro ALPINESTARS,Sudadera con gorra y ziper formula negro ALPINESTARS,"<h4>SUDADERA CON GORRA Y ZIPER FORMULA NEGRO 
</h4><p>
Tela laminada a prueba de viento de 3 capas.&nbsp;</p><p>
Capucha Extraíble.&nbsp;</p><p>
Costura anatómica.&nbsp;</p><p>Mangas con forma ergonómica.&nbsp;</p><p>
Bolsillo de pase oculto.&nbsp;</p><p>
Recorte de ajuste reflectante.&nbsp;</p><p>
Capucha trasera impresa.</p>",,"Modelo: DOWNFORCE FLEECE
Color: NEGRO 
Tallas: M, L, XL",,,products/538-sudadera-con-gorra-y-ziper-formula-negro-alpinestars-1.jpg;products/538-sudadera-con-gorra-y-ziper-formula-negro-alpinestars-2.jpg;products/538-sudadera-con-gorra-y-ziper-formula-negro-alpinestars-3.jpg,0.0000,,4068,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
536,1,"13,15,16,20,37,135,181,195,340",3,0,"7615-1095, 7615-1096, 7615-1097, 7615-1098",,,,Sudadera con gorra y ziper session fleece negro ALPINESTARS,Sudadera con gorra y ziper session fleece negro ALPINESTARS,"<h4>SUDADERA CON GORRA Y ZIPER SESSION FLEECE NEGRO
</h4><h4>
SESIÓN FLEECE&nbsp;</h4><p>Capucha frontal con ziper.
</p><p>100% de polifibra 240 GSM. 
</p><p>Paneles de contraste e ingeniería gráfica.</p>",,"Modelo: SESSION FLEECE
Color: NEGRO
Tallas: L",,,products/536-sudadera-con-gorra-y-ziper-session-fleece-negro-alpinestars-1.jpg;products/536-sudadera-con-gorra-y-ziper-session-fleece-negro-alpinestars-2.jpg,0.0000,,2564,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
534,1,"13,15,16,20,37,135,181,195,340",3,0,"7615-1114,7615-1115, 7615-1116, 7615-1117",,,,Sudadera con gorra y ziper spark soft shell azul ALPINESTARS,Sudadera con gorra y ziper spark soft shell azul ALPINESTARS,"<h4>SUDADERA CON GORRA Y ZIPER SPARK SOFT SHELL AZLAMA 
</h4><p>
Con un técnica a prueba de viento y resistente al agua suave Shell la construcción principal, la chaqueta de chispa es ideal para jinetes de escapar de la ciudad calle para el abrir carretera. Con #nbsp extraíble; protección sutilmente integrado bajo su técnica principal cáscara, muchos de personalización características y una capucha tormenta asegurable, la chispa es tan versátil como es rugoso. &nbsp;</p><h4>
RiDEOUT chispa SOFTSHELL JACKET características clave</h4><p>
Técnico de construcción incorporando cáscara suave principal exterior unida a una membrana impermeable y a prueba de viento y forro de malla para una chaqueta extremadamente ligera, transpirable y cómoda. &nbsp;</p><p>
El CE aprobó los protectores de hombro y codo para protección líder en su clase.&nbsp;</p><p>
Compartimiento del cojín trasero con acolchado de PE (Alpinestars back protector disponible como accesorio actualización). &nbsp;</p><p>
Todos los protectores asegurados firmemente en malla compartimentos bolsillo para mejorar la ventilación.&nbsp;</p><p>
Cremalleras de ventilación en las axilas mejoran el flujo de aire y la transpiración.&nbsp;</p><p>
Collar y menores ajustadores de dobladillo choque cable personalizado y seguro ajuste&nbsp;</p><p>
Ajuste velcro ® Ajuste de control de volumen de mangas para la conducción mejorada.&nbsp;</p><p>
Con puntas de silicona cierre manga de Velcro ® para cierre fácil y seguro &nbsp; &nbsp;</p><p>
Delanteras y traseras reflectantes detallando para una mejor visibilidad. &nbsp;</p><p>
Accesorio para permitir que se fijará en cáscara principal mientras que monta de tormenta campana características. &nbsp;</p><p>
Cremallera frontal principal YKK durable y bolsillos para cierre de seguridad.&nbsp;</p><p>
Impermeable interior bolsillo monedero/documento/MP3 incorpora conducto auricular.&nbsp;</p><p>
Bolsillos interiores para conveniencia. &nbsp;</p>",,"Modelo:  SPARK SOFT
Color: AZUL, AMARILLO
Tallas: S, M, L, XL",,,products/534-sudadera-con-gorra-y-ziper-spark-soft-shell-azul-alpinestars-1.jpg;products/534-sudadera-con-gorra-y-ziper-spark-soft-shell-azul-alpinestars-2.jpg;products/534-sudadera-con-gorra-y-ziper-spark-soft-shell-azul-alpinestars-3.jpg;products/534-sudadera-con-gorra-y-ziper-spark-soft-shell-azul-alpinestars-4.jpg,0.0000,,4313,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
539,1,"13,15,16,20,37,135,181,195,340",3,0,"7615-1121, 7615-1122, 7615-1123",,,,Sudadera con gorra y ziper sturdy zip fleece azul ALPINESTARS,Sudadera con gorra y ziper sturdy zip fleece azul ALPINESTARS,"<h4>SUDADERA CON GORRA Y ZIPER STURDY ZIP FLEECE AZUL 
</h4><p>
Zip estilo frontal.&nbsp;</p><p>
2 bolsillos de la bolsa.&nbsp;</p><p>
Campana Drawsting.&nbsp;</p><p>
Corte clásico.&nbsp;</p><p>
Gráfico de la mano suave de plastisol.&nbsp;</p><p>
80% algodón / 20% poliéster.&nbsp;</p>",,"Modelo: ZIPER STURDY
Color: NEGRO 
Tallas: L, XL",,,products/539-sudadera-con-gorra-y-ziper-sturdy-zip-fleece-azul-alpinestars-1.jpg;products/539-sudadera-con-gorra-y-ziper-sturdy-zip-fleece-azul-alpinestars-2.jpg,0.0000,,2098,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
533,1,"13,15,16,20,37,135,181,195,340",3,0,"7615-1118, 7615-1120",,,,Sudadera con ziper downforce fleece negro ALPINESTARS,Sudadera con ziper downforce fleece negro ALPINESTARS,"<h4>
SUDADERA CON ZIPER DOWNFORCE FLEECE</h4><p>Chamarra con un 1/4 de cierre, de pista con forro polar.
</p><p>
100% forro polar 280 GSM.&nbsp;</p><p>
Contraste pecho, paneles laterales y manga.</p>",,"Modelo: DOWNFORCE FLEECE
Color: NEGRO 
Tallas: M, XL",,,products/533-sudadera-con-ziper-downforce-fleece-negro-alpinestars-1.jpg;products/533-sudadera-con-ziper-downforce-fleece-negro-alpinestars-2.jpg;products/533-sudadera-con-ziper-downforce-fleece-negro-alpinestars-3.jpg,0.0000,,2547,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
540,0,"13,15,16,20,37,135,181,195,340",3,0,7615-1084,,,,Sudadera mujer stella tornado negro ALPINESTARS,Sudadera mujer stella tornado negro ALPINESTARS,"<h4>SUDADERA PARA MUJER STELLA TORNADO NGOROS 
</h4><p>
Diseñado y construido para garantizar un ajuste de mujeres específicas, la Sudadera Stella Tornado Air tiene paneles de malla en el exterior y un forro de malla completa en el interior, además de funciones de protección y de personalización líderes en su clase para una chaqueta magníficamente transpirable, cómodo para los pilotos con una pasión por la naturaleza.&nbsp;</p><h4>
CONSTRUCCIÓN&nbsp;</h4><p>
Diseñado y construido para asegurar un ajuste optimizado de la mujer con el estilo específicamente para mejorar la forma del cuerpo femenino.&nbsp;</p><p>
Muy transpirable, de varios paneles de construcción principal que incorpora duradera, avanzada de la PU reforzado con tela y zonas de malla estratégicamente colocados en el torso, la espalda y las axilas.&nbsp;</p><p>
Forro interior de malla completa mejora la transpiración y el flujo de aire de la ropa, por lo que es ideal para montar verano.&nbsp;</p><p>
Durable cremallera frontal YKK principal y bolsillos para un cierre seguro.&nbsp;</p><p>
Capucha cuenta con apego a permitir que se fija a la cáscara principal mientras se conduce.&nbsp;</p><p>
Posterior detalles reflectantes para mejorar la visibilidad.&nbsp;</p><h4>
PROTECCION&nbsp;</h4><p>
Aprobados por CE hombreras y coderas para la protección líder en su clase.&nbsp;</p><p>
Volver compartimiento de la pastilla con el acolchado de PE (Alpinestars protector de espalda disponible como actualización de accesorios). • Nucleón KR-1i y KR-2i. Tamaño XS-S usar inserto PEQUEÑO. Tallas M-2XL media utilización.&nbsp;</p><p>
Todos los protectores protegen sólidamente en compartimentos de bolsillo de malla para mejorar la ventilación.&nbsp;</p><h4>
COMODIDAD</h4><p>Cuello e inferior ajustadores de cuerda de choque dobladillo para un ajuste personalizado y seguro.
</p><p>
Ajuste el control de volumen en las mangas de Velcro ® para un mejor ajuste de equitación.&nbsp;</p><p>
El cierre de velcro de la manga de silicona con punta para el cierre fácil y seguro.&nbsp;</p><p>
Cable de ajuste de la cintura ayuda a montar ajuste global y mantiene la protección de vuelta en su posición.&nbsp;</p><p>
Cepillado inserciones de material poli-tela en el cuello para una mayor comodidad.&nbsp;</p><p>
Cartera interior del documento del bolsillo a prueba de agua / / MP3 incorpora el conducto de auriculares.&nbsp;</p><p>
Bolsillos interiores construidas a partir de malla elástica para una mayor transpirabilidad y comodidad.</p>",,"Modelo: STELLA TORNADO
Color: NEGRO, ROSA
Tallas: M",,,products/540-sudadera-mujer-stella-tornado-negro-alpinestars-1.jpg;products/540-sudadera-mujer-stella-tornado-negro-alpinestars-2.jpg;products/540-sudadera-mujer-stella-tornado-negro-alpinestars-3.jpg,0.0000,,5510,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
626,1,"13,15,16,20,37,135,181,195,340",3,0,"7602-1337, 7602-1338, 7602-1339, 7602-1340",,,,Sudadera textil spa track negro ALPINESTARS,,"La chaqueta de Alpinestars 'Spa Track' es un habitual chaqueta de la pista, con pequeño logo de Alpinestars en los hombros.&nbsp;
<p>Hecha punto del poliester 100% para una calidad de ajuste y sensación. &nbsp;</p><p>Su diseño es perfecto para días en la pista, la playa, donde quiera   realmente.</p>",,"Modelo: SPA TRACK
Color: NEGRO 
Tallas: S, M, L, XL",,,products/626-sudadera-textil-spa-track-negro-alpinestars-2.jpg,0.0000,,2457,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
578,1,"13,14,15,16,17,18,22,81,137,183,239,295",3,0,7609-1019,,,,Térmico en balaclava tech neck negro ALPINESTARS,Térmico en balaclava tech neck negro ALPINESTARS,"Con un inserto elástico para ayudar a mantener la prenda en posición y una doble capa, de forro polar de la construcción principal de la Tech Neck Warmer incorpora el estiramiento y la humedad de absorción de material para una excelente comodidad y libertad de movimiento.
<h4>
CARACTERÍSTICAS PRINCIPALES&nbsp;</h4><p>
Inserto elástico en la nariz para ayudar a mantener el calentador en su posición.&nbsp;</p><p>
Orificios de aire estratégicamente posicionados para la transpirabilidad.&nbsp;</p><p>
Cobertura de cuello ideal para proteger contra el frío del viento.&nbsp;</p><p>
Doble capa de polar aislante de un solo lado.&nbsp;</p><p>
Absorbe la humedad para mayor comodidad.&nbsp;</p><p>
Se estira para un ajuste cómodo que ofrece libertad de movimiento.&nbsp;</p><p>
Logotipo de Alpinestars bordado en el frente inferior.</p>",,"Modelo: TECH NECK WARMER
Color: NEGRO
Tallas: UNITALLA",,,products/578-termico-en-balaclava-tech-neck-negro-alpinestars-1.jpg;products/578-termico-en-balaclava-tech-neck-negro-alpinestars-2.jpg,0.0000,,561,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
579,1,"13,14,15,16,17,18,22,81,137,183,239,295",3,0,7609-1018,,,,Térmico en balaclava winter negro ALPINESTARS,Térmico en balaclava winter negro ALPINESTARS,"Está estudiado para proteger contra el viento, garantizando aislamiento térmico y comodidad y favoreciendo la concentración durante la conducción en los meses fríos. 
<h4>Características principales</h4><p>Está fabricado en cálido tejido elástico transpirable para optimizar la dispersión del sudor. 
</p><p>Cubre completamente la cara, el cuello y los hombros. Costuras planas para mejorar la adaptabilidad y la comodidad, ocupando poco espacio. 
</p><p>Apertura nasal para facilitar la ventilación y la respiración.</p>",,"Modelo: WINTER
Color: NEGRO
Tallas: UNITALLA",,,products/579-termico-en-balaclava-winter-negro-alpinestars-1.jpg;products/579-termico-en-balaclava-winter-negro-alpinestars-2.jpg;products/579-termico-en-balaclava-winter-negro-alpinestars-3.jpg,0.0000,,1157,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
582,1,"13,20,42",3,0,"7607-1030, 7607-1031, 7607-1032, 7607-1033",,,,Traje 2 piezas de piel gp pro negro carbon ALPINESTARS,,"Un traje de conducción versátil de dos piezas, fabricado con un excelente cuero de grano entero para ofrecer altos niveles de resistencia a la abrasión y durabilidad, el traje de 2 piezas de Alpinestars GP Pro incorpora capacidades de protección probadas en pista como la protección DFS (Dynamic Friction Shield) y un MotoGP- Perfilado para mejorar la aerodinámica y la comodidad.
<h4>
CARACTERÍSTICAS&nbsp;</h4><p>Construcción principal, altamente resistente a la abrasión, de piel de primera calidad de 1,3 mm de alto grado para una excelente comodidad, ajuste y durabilidad.&nbsp;</p><p>Los protectores de escudo dinámico de fricción (DFS), derivados de la carrera, de Alpinestars en los codos, hombros y rodillas / espinillas, tienen perfiles moldeados por inyección y relleno de espuma de doble densidad.
</p><p>Los protectores internos desprendibles, certificados CE, ofrecen una protección de impacto superior a los hombros, codos y rodillas.
</p><p>El sistema de conexión Snap permite la integración del protector certificado Bionic Race de nivel 2 certificado CE para lo último en protección.
</p><p>Compartimentos de almohadilla para el pecho con relleno de PE (almohadillas de pecho Bionic de Alpinestars disponibles como actualización de accesorios).
</p><p>Deslizadores reemplazables Alpinestars PU Sport en rodilla,  incorporan cierres de la marca VELCRO® para un ajuste personalizado y seguro.
</p><p>Los compartimientos protectores de la cadera permiten la integración de ellos, certificados por Alpinestars CE como accesorio.
</p><p>Inserciones de estiramiento de microfibra avanzadas de acordeón en zonas de articulación clave en la parte posterior y codos para un excelente ajuste de carreras.
</p><p>Amplios paneles de estiramiento de microfibra avanzados en la entrepierna, axilas, pantorrilla y parte posterior de las rodillas para el rango de movimiento.
</p><p>El relleno integrado de confort PE en el pecho, el torso, el cóccix y la espalda mejora aún más el ajuste y la comodidad mientras se monta.
</p><p>Las perforaciones de alta densidad en el pecho, el brazo y la pierna ofrecen flujo de aire y ayudan a regular la temperatura corporal.
</p><p>Malla 3D y borde del manguito de confort del tobillo para la transpirabilidad; Puños incorporan cierres con cremallera para un ajuste seguro y personalizable.
</p><p>Soft, malla 3D y cuello de cuero para la construcción de excelentes niveles de transpirabilidad y comodidad.
</p><p>Perfil Moto GP, perforado, corona trasera para mejorar el rendimiento aerodinámico y de ventilación.
</p><p>Alpinestars desarrolló el panel trasero de cuero de acordeón y inserciones de rodilla para una comodidad superior en posición de conducción.
</p><p>El revestimiento de múltiples paneles incorpora insertos de malla y estiramiento 3D para mejorar la comodidad, el ajuste de rendimiento y la ventilación; El forro es extraíble y se puede lavar.
</p><p>El refuerzo de expansión trasero con cremallera mejora el rango de ajuste y comodidad.
</p><p>Detalle reflectante para mejorar la visibilidad del conductor.
</p><p>Fijaciones Premium YKK y cremalleras de bloqueo semiautomáticas utilizadas en toda la prenda.
</p><p>Cremallera de cintura de circunferencia completa para sujetar firmemente las prendas superior e inferior juntas.
</p><p>Los ajustes de la cintura de los anillos en D cuentan con correas de cierre de la marca VELCRO® para un ajuste seguro y personalizable.
</p><p>Perfil extendido de la espalda baja para aumentar la cobertura lumbar.
</p><p>Bolsillo interior de bolsillo resistente al agua.</p>",,"Modelo: GP PRO
Color: NEGRO CARBON
Tallas: 48, 50",,,products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-1.jpg;products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-2.jpg;products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-3.jpg;products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-4.jpg;products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-5.jpg;products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-6.jpg,0.0000,,25078,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
