item code,item label,item type,item status,text type,text content,text type,text content,media url,price currencyid,price quantity,price value,price tax rate,attribute code,attribute type,subproduct code,product list type,property value,property type,catalog code,catalog list type
"7612-1446, 7612-1447, 7612-1448, 7612-1449",Playera wordmark rojo ALPINESTARS,default,1,short,Playera wordmark rojo ALPINESTARS,long,long selection description,products/652-playera-wordmark-rojo-alpinestars-1.jpg,MXN,1,683,683,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7612-1314, 7612-1315",Playera zeerocks classic blanco ALPINESTARS,default,1,short,Playera zeerocks classic blanco ALPINESTARS,long,long selection description,products/494-playera-zeerocks-classic-blanco-alpinestars-1.jpg;products/494-playera-zeerocks-classic-blanco-alpinestars-2.jpg,MXN,1,495,495,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7612-1291,Playera zipped tee azul ALPINESTARS,default,1,short,Playera zipped tee azul ALPINESTARS,long,long selection description,products/485-playera-zipped-tee-azul-alpinestars-1.jpg;products/485-playera-zipped-tee-azul-alpinestars-2.jpg,MXN,1,495,495,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1079, 7605-1080",Protector de codo vapor pro ALPINESTARS,default,1,short,Protector de codo vapor pro ALPINESTARS,long,long selection description,products/580-protector-de-codo-vapor-pro-alpinestars-1.jpg;products/580-protector-de-codo-vapor-pro-alpinestars-2.jpg,MXN,1,1123,1123,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1102, 7605-1104",Protector de cuerpo en chaleco A-8 negro ALPINESTARS,default,1,short,Protector de cuerpo en chaleco A-8 negro ALPINESTARS,long,long selection description,products/564-protector-de-cuerpo-en-chaleco-a-8-negro-alpinestars-1.jpg;products/564-protector-de-cuerpo-en-chaleco-a-8-negro-alpinestars-2.jpg;products/564-protector-de-cuerpo-en-chaleco-a-8-negro-alpinestars-3.jpg,MXN,1,4398,4398,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1095, 7605-1096, 7605-1097, 7605-1098",Protector de cuerpo en chaleco bionic plus ALPINESTARS,default,1,short,Protector de cuerpo en chaleco bionic plus ALPINESTARS,long,long selection description,products/566-protector-de-cuerpo-en-chaleco-bionic-plus-alpinestars-1.jpg;products/566-protector-de-cuerpo-en-chaleco-bionic-plus-alpinestars-2.jpg,MXN,1,4118,4118,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1091, 7605-1092, 7605-1093, 7605-1094",Protector de cuerpo en chaleco bionic pro ALPINESTARS,default,1,short,Protector de cuerpo en chaleco bionic pro ALPINESTARS,long,long selection description,products/565-protector-de-cuerpo-en-chaleco-bionic-pro-alpinestars-1.jpg;products/565-protector-de-cuerpo-en-chaleco-bionic-pro-alpinestars-2.jpg,MXN,1,4867,4867,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1089, 7605-1090, 7605-1105",Protector de cuerpo en chaleco stella bionic ALPINESTARS,default,1,short,Protector de cuerpo en chaleco stella bionic ALPINESTARS,long,long selection description,products/563-protector-de-cuerpo-en-chaleco-stella-bionic-alpinestars-1.jpg;products/563-protector-de-cuerpo-en-chaleco-stella-bionic-alpinestars-2.jpg;products/563-protector-de-cuerpo-en-chaleco-stella-bionic-alpinestars-3.jpg;products/563-protector-de-cuerpo-en-chaleco-stella-bionic-alpinestars-4.jpg,MXN,1,5665,5665,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1046, 7605-1047, 7605-1048, 7605-1049, 7605-1033",Protector de espalda bionic air blanco ALPINESTARS,default,1,short,Protector de espalda bionic air blanco ALPINESTARS,long,long selection description,products/570-protector-de-espalda-bionic-air-blanco-alpinestars-1.jpg,MXN,1,3238,3238,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1058, 7605-1059, 7605-1060, 7605-1061, 7605-1062",Protector de espalda bionic air negro ALPINESTARS,default,1,short,Protector de espalda bionic air negro ALPINESTARS,long,long selection description,products/569-protector-de-espalda-bionic-air-negro-alpinestars-1.jpg,MXN,1,3238,3238,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1088, 7605-1103",Protector de espalda nucleon KR-1 ALPINESTARS,default,1,short,Protector de espalda nucleon KR-1 ALPINESTARS,long,long selection description,products/571-protector-de-espalda-nucleon-kr-1-alpinestars-1.jpg,MXN,1,3534,3534,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1109, 7605-1110",Protector de pecho A-1 blanco ALPINESTARS,default,1,short,Protector de pecho A-1 blanco ALPINESTARS,long,long selection description,products/623-protector-de-pecho-a-1-blanco-alpinestars-1.jpg;products/623-protector-de-pecho-a-1-blanco-alpinestars-2.jpg;products/623-protector-de-pecho-a-1-blanco-alpinestars-3.jpg,MXN,1,2691,2691,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7605-1107,Protector de pecho A-8 negro ALPINESTARS,default,1,short,Protector de pecho A-8 negro ALPINESTARS,long,long selection description,products/622-protector-de-pecho-a-8-negro-alpinestars-1.jpg,MXN,1,2457,2457,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7605-1071,Protector de pecho bionic chest pad ALPINESTARS,default,1,short,Protector de pecho bionic chest pad ALPINESTARS,long,long selection description,products/575-protector-de-pecho-bionic-chest-pad-alpinestars-1.jpg,MXN,1,1056,1056,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7605-1030,Protector de pecho tech negro ALPINESTARS,default,1,short,Protector de pecho tech negro ALPINESTARS,long,long selection description,products/574-protector-de-pecho-tech-negro-alpinestars-1.jpg,MXN,1,1492,1492,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1083, 7605-1084",Protector de rodilla fluid pro ALPINESTARS,default,1,short,Protector de rodilla fluid pro ALPINESTARS,long,long selection description,products/576-protector-de-rodilla-fluid-pro-alpinestars-1.jpg;products/576-protector-de-rodilla-fluid-pro-alpinestars-2.jpg;products/576-protector-de-rodilla-fluid-pro-alpinestars-3.jpg,MXN,1,10296,10296,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1106, 7605-1108",Protector de rodilla SX-1 ALPINESTARS,default,1,short,Protector de rodilla SX-1 ALPINESTARS,long,long selection description,products/577-protector-de-rodilla-sx-1-alpinestars-1.jpg;products/577-protector-de-rodilla-sx-1-alpinestars-2.jpg,MXN,1,2527,2527,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7605-1074,Protector deslizador gp duro negro ALPINESTARS,default,1,short,Protector deslizador gp duro negro ALPINESTARS,long,long selection description,products/567-protector-deslizador-gp-duro-negro-alpinestars-1.jpg;products/567-protector-deslizador-gp-duro-negro-alpinestars-2.jpg,MXN,1,1779,1779,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7605-1027,Protector deslizador para lluvia gp rain ALPINESTARS,default,1,short,Protector deslizador para lluvia gp rain ALPINESTARS,long,long selection description,products/568-protector-deslizador-para-lluvia-gp-rain-alpinestars-1.jpg;products/568-protector-deslizador-para-lluvia-gp-rain-alpinestars-2.jpg;products/568-protector-deslizador-para-lluvia-gp-rain-alpinestars-3.jpg,MXN,1,1382,1382,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7605-1020,Protector interior en short bionic free ride ALPINESTARS,default,1,short,Protector interior en short bionic free ride ALPINESTARS,long,long selection description,products/572-protector-interior-en-short-bionic-free-ride-alpinestars-1.jpg;products/572-protector-interior-en-short-bionic-free-ride-alpinestars-2.jpg;products/572-protector-interior-en-short-bionic-free-ride-alpinestars-3.jpg,MXN,1,2059,2059,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1021, 7605-1022, 7605-1023, 7605-1024",Protector interior en short comp pro ALPINESTARS,default,1,short,Protector interior en short comp pro ALPINESTARS,long,long selection description,products/573-protector-interior-en-short-comp-pro-alpinestars-1.jpg;products/573-protector-interior-en-short-comp-pro-alpinestars-2.jpg;products/573-protector-interior-en-short-comp-pro-alpinestars-3.jpg;products/573-protector-interior-en-short-comp-pro-alpinestars-4.jpg,MXN,1,1404,1404,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1003, 7605-1004",Protector para soporte de cuello bns pro ALPINESTARS,default,1,short,Protector para soporte de cuello bns pro ALPINESTARS,long,long selection description,products/561-protector-para-soporte-de-cuello-bns-pro-alpinestars-1.jpg;products/561-protector-para-soporte-de-cuello-bns-pro-alpinestars-2.jpg;products/561-protector-para-soporte-de-cuello-bns-pro-alpinestars-3.jpg;products/561-protector-para-soporte-de-cuello-bns-pro-alpinestars-4.jpg,MXN,1,6551,6551,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7605-1001, 7605-1002",Protector soporte de cuello de carbono ALPINESTARS,default,1,short,Protector soporte de cuello de carbono ALPINESTARS,long,long selection description,products/562-protector-soporte-de-cuello-de-carbono-alpinestars-1.jpg;products/562-protector-soporte-de-cuello-de-carbono-alpinestars-2.jpg;products/562-protector-soporte-de-cuello-de-carbono-alpinestars-3.jpg;products/562-protector-soporte-de-cuello-de-carbono-alpinestars-4.jpg;products/562-protector-soporte-de-cuello-de-carbono-alpinestars-5.jpg,MXN,1,7486,7486,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7615-1091,Sudadera certified fleece negro ALPINESTARS,default,1,short,Sudadera certified fleece negro ALPINESTARS,long,long selection description,products/537-sudadera-certified-fleece-negro-alpinestars-1.jpg;products/537-sudadera-certified-fleece-negro-alpinestars-2.jpg,MXN,1,2328,2328,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7615-1099, 7615-1100",Sudadera con gorra y ziper disruption fleece negro ALPINESTARS,default,1,short,Sudadera con gorra y ziper disruption fleece negro ALPINESTARS,long,long selection description,products/535-sudadera-con-gorra-y-ziper-disruption-fleece-negro-alpinestars-1.jpg;products/535-sudadera-con-gorra-y-ziper-disruption-fleece-negro-alpinestars-2.jpg,MXN,1,1872,1872,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7615-1107, 7615-1108, 7615-1109",Sudadera con gorra y ziper formula negro ALPINESTARS,default,1,short,Sudadera con gorra y ziper formula negro ALPINESTARS,long,long selection description,products/538-sudadera-con-gorra-y-ziper-formula-negro-alpinestars-1.jpg;products/538-sudadera-con-gorra-y-ziper-formula-negro-alpinestars-2.jpg;products/538-sudadera-con-gorra-y-ziper-formula-negro-alpinestars-3.jpg,MXN,1,4068,4068,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7615-1095, 7615-1096, 7615-1097, 7615-1098",Sudadera con gorra y ziper session fleece negro ALPINESTARS,default,1,short,Sudadera con gorra y ziper session fleece negro ALPINESTARS,long,long selection description,products/536-sudadera-con-gorra-y-ziper-session-fleece-negro-alpinestars-1.jpg;products/536-sudadera-con-gorra-y-ziper-session-fleece-negro-alpinestars-2.jpg,MXN,1,2564,2564,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7615-1114,7615-1115, 7615-1116, 7615-1117",Sudadera con gorra y ziper spark soft shell azul ALPINESTARS,default,1,short,Sudadera con gorra y ziper spark soft shell azul ALPINESTARS,long,long selection description,products/534-sudadera-con-gorra-y-ziper-spark-soft-shell-azul-alpinestars-1.jpg;products/534-sudadera-con-gorra-y-ziper-spark-soft-shell-azul-alpinestars-2.jpg;products/534-sudadera-con-gorra-y-ziper-spark-soft-shell-azul-alpinestars-3.jpg;products/534-sudadera-con-gorra-y-ziper-spark-soft-shell-azul-alpinestars-4.jpg,MXN,1,4313,4313,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7615-1121, 7615-1122, 7615-1123",Sudadera con gorra y ziper sturdy zip fleece azul ALPINESTARS,default,1,short,Sudadera con gorra y ziper sturdy zip fleece azul ALPINESTARS,long,long selection description,products/539-sudadera-con-gorra-y-ziper-sturdy-zip-fleece-azul-alpinestars-1.jpg;products/539-sudadera-con-gorra-y-ziper-sturdy-zip-fleece-azul-alpinestars-2.jpg,MXN,1,2098,2098,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7615-1118, 7615-1120",Sudadera con ziper downforce fleece negro ALPINESTARS,default,1,short,Sudadera con ziper downforce fleece negro ALPINESTARS,long,long selection description,products/533-sudadera-con-ziper-downforce-fleece-negro-alpinestars-1.jpg;products/533-sudadera-con-ziper-downforce-fleece-negro-alpinestars-2.jpg;products/533-sudadera-con-ziper-downforce-fleece-negro-alpinestars-3.jpg,MXN,1,2547,2547,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7615-1084,Sudadera mujer stella tornado negro ALPINESTARS,default,1,short,Sudadera mujer stella tornado negro ALPINESTARS,long,long selection description,products/540-sudadera-mujer-stella-tornado-negro-alpinestars-1.jpg;products/540-sudadera-mujer-stella-tornado-negro-alpinestars-2.jpg;products/540-sudadera-mujer-stella-tornado-negro-alpinestars-3.jpg,MXN,1,5510,5510,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7602-1337, 7602-1338, 7602-1339, 7602-1340",Sudadera textil spa track negro ALPINESTARS,default,1,short,Sudadera textil spa track negro ALPINESTARS,long,long selection description,products/626-sudadera-textil-spa-track-negro-alpinestars-2.jpg,MXN,1,2457,2457,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7609-1019,Térmico en balaclava tech neck negro ALPINESTARS,default,1,short,Térmico en balaclava tech neck negro ALPINESTARS,long,long selection description,products/578-termico-en-balaclava-tech-neck-negro-alpinestars-1.jpg;products/578-termico-en-balaclava-tech-neck-negro-alpinestars-2.jpg,MXN,1,561,561,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7609-1018,Térmico en balaclava winter negro ALPINESTARS,default,1,short,Térmico en balaclava winter negro ALPINESTARS,long,long selection description,products/579-termico-en-balaclava-winter-negro-alpinestars-1.jpg;products/579-termico-en-balaclava-winter-negro-alpinestars-2.jpg;products/579-termico-en-balaclava-winter-negro-alpinestars-3.jpg,MXN,1,1157,1157,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7607-1030, 7607-1031, 7607-1032, 7607-1033",Traje 2 piezas de piel gp pro negro carbon ALPINESTARS,default,1,short,Traje 2 piezas de piel gp pro negro carbon ALPINESTARS,long,long selection description,products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-1.jpg;products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-2.jpg;products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-3.jpg;products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-4.jpg;products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-5.jpg;products/582-traje-2-piezas-de-piel-gp-pro-negro-carbon-alpinestars-6.jpg,MXN,1,25078,25078,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7607-1104, 7607-1105, 7607-1106, 7607-7",Traje 2 piezas de piel motegi blanco ALPINESTARS,default,1,short,Traje 2 piezas de piel motegi blanco ALPINESTARS,long,long selection description,products/583-traje-2-piezas-de-piel-motegi-blanco-alpinestars-1.jpg;products/583-traje-2-piezas-de-piel-motegi-blanco-alpinestars-2.jpg;products/583-traje-2-piezas-de-piel-motegi-blanco-alpinestars-3.jpg;products/583-traje-2-piezas-de-piel-motegi-blanco-alpinestars-4.jpg;products/583-traje-2-piezas-de-piel-motegi-blanco-alpinestars-5.jpg,MXN,1,20976,20976,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
